===============================================================================
Id,AAPL,len,datetime,open,high,low,close,volume,openinterest,adjclose,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
117,AAPL,117,2014-06-19 23:59:59.999989,83.59,83.6,82.73,83.2,39226452.0,0.0,83.199013,SmaCross,117,735403.9999999999,Broker,117,9921.78,10004.980000000001,BuySell,117,,,Trades - Net Profit/Loss,117,,
118,AAPL,118,2014-06-20 23:59:59.999989,83.19,83.82,82.33,82.34,111401437.0,0.0,82.338593,SmaCross,118,735404.9999999999,Broker,118,9921.78,10004.12,BuySell,118,,,Trades - Net Profit/Loss,118,,
119,AAPL,119,2014-06-23 23:59:59.999989,82.71,82.98,82.06,82.27,48242534.0,0.0,82.266121,SmaCross,119,735407.9999999999,Broker,119,9921.78,10004.050000000001,BuySell,119,,,Trades - Net Profit/Loss,119,,
120,AAPL,120,2014-06-24 23:59:59.999989,82.19,83.09,81.69,81.77,43099645.0,0.0,81.76796,SmaCross,120,735408.9999999999,Broker,120,9921.78,10003.550000000001,BuySell,120,,,Trades - Net Profit/Loss,120,,
121,AAPL,121,2014-06-25 23:59:59.999989,81.7,82.15,81.2,81.84,40707050.0,0.0,81.840439,SmaCross,121,735409.9999999999,Broker,121,9921.78,10003.62,BuySell,121,,,Trades - Net Profit/Loss,121,,
122,AAPL,122,2014-06-26 23:59:59.999989,81.85,82.47,81.33,82.33,36025667.0,0.0,82.329529,SmaCross,122,735410.9999999999,Broker,122,9921.78,10004.11,BuySell,122,,,Trades - Net Profit/Loss,122,,
123,AAPL,123,2014-06-27 23:59:59.999989,82.26,83.33,82.21,83.31,70694396.0,0.0,83.307701,SmaCross,123,735411.9999999999,Broker,123,9921.78,10005.09,BuySell,123,,,Trades - Net Profit/Loss,123,,
124,AAPL,124,2014-06-30 23:59:59.999989,83.42,84.89,83.41,84.17,54633389.0,0.0,84.168129,SmaCross,124,735414.9999999999,Broker,124,9921.78,10005.95,BuySell,124,,,Trades - Net Profit/Loss,124,,
125,AAPL,125,2014-07-01 23:59:59.999989,84.7,85.2,84.35,84.7,42202019.0,0.0,84.702461,SmaCross,125,735415.9999999999,Broker,125,9921.78,10006.480000000001,BuySell,125,,,Trades - Net Profit/Loss,125,,
126,AAPL,126,2014-07-02 23:59:59.999989,85.02,85.19,84.31,84.67,31428199.0,0.0,84.666267,SmaCross,126,735416.9999999999,Broker,126,9921.78,10006.45,BuySell,126,,,Trades - Net Profit/Loss,126,,
127,AAPL,127,2014-07-03 23:59:59.999989,84.84,85.23,84.41,85.16,25274835.0,0.0,85.164391,SmaCross,127,735417.9999999999,Broker,127,9921.78,10006.94,BuySell,127,,,Trades - Net Profit/Loss,127,,
128,AAPL,128,2014-07-07 23:59:59.999989,85.26,86.94,85.23,86.92,62346305.0,0.0,86.921494,SmaCross,128,735421.9999999999,Broker,128,9921.78,10008.7,BuySell,128,,,Trades - Net Profit/Loss,128,,
129,AAPL,129,2014-07-08 23:59:59.999989,87.19,87.67,85.06,86.36,72011595.0,0.0,86.359947,SmaCross,129,735422.9999999999,Broker,129,9921.78,10008.140000000001,BuySell,129,,,Trades - Net Profit/Loss,129,,
130,AAPL,130,2014-07-09 23:59:59.999989,86.44,86.9,85.83,86.4,40228985.0,0.0,86.396164,SmaCross,130,735423.9999999999,Broker,130,9921.78,10008.18,BuySell,130,,,Trades - Net Profit/Loss,130,,
131,AAPL,131,2014-07-10 23:59:59.999989,84.92,86.54,84.7,86.08,43817296.0,0.0,86.079193,SmaCross,131,735424.9999999999,Broker,131,9921.78,10007.86,BuySell,131,,,Trades - Net Profit/Loss,131,,
132,AAPL,132,2014-07-11 23:59:59.999989,86.37,86.85,85.92,86.24,37559265.0,0.0,86.24221,SmaCross,132,735425.9999999999,Broker,132,9921.78,10008.02,BuySell,132,,,Trades - Net Profit/Loss,132,,
133,AAPL,133,2014-07-14 23:59:59.999989,86.82,87.75,86.63,87.36,47266512.0,0.0,87.356232,SmaCross,133,735428.9999999999,Broker,133,9921.78,10009.140000000001,BuySell,133,,,Trades - Net Profit/Loss,133,,
134,AAPL,134,2014-07-15 23:59:59.999989,87.67,87.72,86.07,86.33,50212134.0,0.0,86.332787,SmaCross,134,735429.9999999999,Broker,134,9921.78,10008.11,BuySell,134,,,Trades - Net Profit/Loss,134,,
135,AAPL,135,2014-07-16 23:59:59.999989,87.83,87.94,85.81,85.84,58954838.0,0.0,85.843697,SmaCross,135,735430.9999999999,Broker,135,9921.78,10007.62,BuySell,135,,,Trades - Net Profit/Loss,135,,
136,AAPL,136,2014-07-17 23:59:59.999989,86.07,86.3,83.84,84.31,63262705.0,0.0,84.313034,SmaCross,136,735431.9999999999,Broker,136,9921.78,10006.09,BuySell,136,,,Trades - Net Profit/Loss,136,,
137,AAPL,137,2014-07-18 23:59:59.999989,84.79,85.81,84.25,85.53,55191737.0,0.0,85.526695,SmaCross,137,735432.9999999999,Broker,137,9921.78,10007.310000000001,BuySell,137,,,Trades - Net Profit/Loss,137,,
138,AAPL,138,2014-07-21 23:59:59.999989,86.03,86.04,84.88,85.08,43147111.0,0.0,85.082901,SmaCross,138,735435.9999999999,Broker,138,9921.78,10006.86,BuySell,138,,,Trades - Net Profit/Loss,138,,
139,AAPL,139,2014-07-22 23:59:59.999989,85.75,85.94,85.25,85.79,60942993.0,0.0,85.789352,SmaCross,139,735436.9999999999,Broker,139,9921.78,10007.570000000002,BuySell,139,,,Trades - Net Profit/Loss,139,,
140,AAPL,140,2014-07-23 23:59:59.999989,86.42,88.65,86.2,88.03,102590725.0,0.0,88.026482,SmaCross,140,735437.9999999999,Broker,140,9921.78,10009.810000000001,BuySell,140,,,Trades - Net Profit/Loss,140,,
141,AAPL,141,2014-07-24 23:59:59.999989,87.89,88.14,87.33,87.88,50489389.0,0.0,87.881531,SmaCross,141,735438.9999999999,Broker,141,9921.78,10009.66,BuySell,141,,,Trades - Net Profit/Loss,141,,
142,AAPL,142,2014-07-25 23:59:59.999989,87.72,88.62,87.53,88.46,47994114.0,0.0,88.461205,SmaCross,142,735439.9999999999,Broker,142,9921.78,10010.24,BuySell,142,,,Trades - Net Profit/Loss,142,,
143,AAPL,143,2014-07-28 23:59:59.999989,88.6,89.88,88.35,89.68,61076591.0,0.0,89.683922,SmaCross,143,735442.9999999999,Broker,143,9921.78,10011.460000000001,BuySell,143,,,Trades - Net Profit/Loss,143,,
144,AAPL,144,2014-07-29 23:59:59.999989,89.96,90.06,88.99,89.1,47634168.0,0.0,89.104279,SmaCross,144,735443.9999999999,Broker,144,9921.78,10010.880000000001,BuySell,144,,,Trades - Net Profit/Loss,144,,
145,AAPL,145,2014-07-30 23:59:59.999989,89.16,89.39,88.46,88.9,36446338.0,0.0,88.895943,SmaCross,145,735444.9999999999,Broker,145,9921.78,10010.68,BuySell,145,,,Trades - Net Profit/Loss,145,,
146,AAPL,146,2014-07-31 23:59:59.999989,88.0,88.26,86.34,86.59,62760330.0,0.0,86.586395,SmaCross,146,735445.9999999999,Broker,146,9921.78,10008.37,BuySell,146,,,Trades - Net Profit/Loss,146,,
147,AAPL,147,2014-08-01 23:59:59.999989,85.95,87.51,85.87,87.07,53560983.0,0.0,87.066406,SmaCross,147,735446.9999999999,Broker,147,9921.78,10008.85,BuySell,147,,,Trades - Net Profit/Loss,147,,
148,AAPL,148,2014-08-04 23:59:59.999989,87.28,87.47,86.2,86.58,44117619.0,0.0,86.577316,SmaCross,148,735449.9999999999,Broker,148,9921.78,10008.36,BuySell,148,,,Trades - Net Profit/Loss,148,,
149,AAPL,149,2014-08-05 23:59:59.999989,86.37,86.66,85.46,86.15,61755598.0,0.0,86.151657,SmaCross,149,735450.9999999999,Broker,149,9921.78,10007.93,BuySell,149,,,Trades - Net Profit/Loss,149,,
150,AAPL,150,2014-08-06 23:59:59.999989,85.82,86.48,85.78,86.01,42571882.0,0.0,86.006714,SmaCross,150,735451.9999999999,Broker,150,9921.78,10007.79,BuySell,150,,,Trades - Net Profit/Loss,150,,
151,AAPL,151,2014-08-07 23:59:59.999989,86.41,87.34,85.65,86.0,51318357.0,0.0,85.997597,SmaCross,151,735452.9999999999,Broker,151,9921.78,10007.78,BuySell,151,,,Trades - Net Profit/Loss,151,,
152,AAPL,152,2014-08-08 23:59:59.999989,85.8,86.31,84.91,86.23,45994353.0,0.0,86.234283,SmaCross,152,735453.9999999999,Broker,152,9921.78,10008.01,BuySell,152,,,Trades - Net Profit/Loss,152,,
153,AAPL,153,2014-08-11 23:59:59.999989,86.72,87.45,86.33,87.37,40193565.0,0.0,87.372047,SmaCross,153,735456.9999999999,Broker,153,9921.78,10009.150000000001,BuySell,153,,,Trades - Net Profit/Loss,153,,
154,AAPL,154,2014-08-12 23:59:59.999989,87.42,88.18,87.03,87.35,37128377.0,0.0,87.353836,SmaCross,154,735457.9999999999,Broker,154,9921.78,10009.130000000001,BuySell,154,,,Trades - Net Profit/Loss,154,,
155,AAPL,155,2014-08-13 23:59:59.999989,87.52,88.51,87.42,88.51,35064033.0,0.0,88.509834,SmaCross,155,735458.9999999999,Broker,155,9921.78,10010.29,BuySell,155,,,Trades - Net Profit/Loss,155,,
156,AAPL,156,2014-08-14 23:59:59.999989,88.59,88.81,88.11,88.75,30889227.0,0.0,88.746475,SmaCross,156,735459.9999999999,Broker,156,9921.78,10010.53,BuySell,156,,,Trades - Net Profit/Loss,156,,
157,AAPL,157,2014-08-15 23:59:59.999989,89.11,89.37,88.16,89.18,53779270.0,0.0,89.183418,SmaCross,157,735460.9999999999,Broker,157,9921.78,10010.960000000001,BuySell,157,,,Trades - Net Profit/Loss,157,,
158,AAPL,158,2014-08-18 23:59:59.999989,89.65,90.45,89.18,90.26,52264263.0,0.0,90.257462,SmaCross,158,735463.9999999999,Broker,158,9921.78,10012.04,BuySell,158,,,Trades - Net Profit/Loss,158,,
159,AAPL,159,2014-08-19 23:59:59.999989,90.48,91.64,90.4,91.5,76244190.0,0.0,91.504433,SmaCross,159,735464.9999999999,Broker,159,9921.78,10013.28,BuySell,159,,,Trades - Net Profit/Loss,159,,
160,AAPL,160,2014-08-20 23:59:59.999989,91.42,92.01,90.98,91.54,57896963.0,0.0,91.540871,SmaCross,160,735465.9999999999,Broker,160,9921.78,10013.320000000002,BuySell,160,,,Trades - Net Profit/Loss,160,,
161,AAPL,161,2014-08-21 23:59:59.999989,91.54,91.88,91.12,91.55,36780105.0,0.0,91.549965,SmaCross,161,735466.9999999999,Broker,161,9921.78,10013.33,BuySell,161,,,Trades - Net Profit/Loss,161,,
162,AAPL,162,2014-08-22 23:59:59.999989,91.29,92.36,91.19,92.22,48542092.0,0.0,92.223526,SmaCross,162,735467.9999999999,Broker,162,9921.78,10014.0,BuySell,162,,,Trades - Net Profit/Loss,162,,
163,AAPL,163,2014-08-25 23:59:59.999989,92.65,93.0,92.19,92.42,44242027.0,0.0,92.42379,SmaCross,163,735470.9999999999,Broker,163,9921.78,10014.2,BuySell,163,,,Trades - Net Profit/Loss,163,,
164,AAPL,164,2014-08-26 23:59:59.999989,92.31,92.39,91.8,91.83,36421956.0,0.0,91.832115,SmaCross,164,735471.9999999999,Broker,164,9921.78,10013.61,BuySell,164,,,Trades - Net Profit/Loss,164,,
165,AAPL,165,2014-08-27 23:59:59.999989,91.95,93.36,91.66,92.96,57534421.0,0.0,92.9608,SmaCross,165,735472.9999999999,Broker,165,9921.78,10014.74,BuySell,165,,,Trades - Net Profit/Loss,165,,
166,AAPL,166,2014-08-28 23:59:59.999989,92.47,93.55,92.44,93.07,75212551.0,0.0,93.070038,SmaCross,166,735473.9999999999,Broker,166,9921.78,10014.85,BuySell,166,,,Trades - Net Profit/Loss,166,,
167,AAPL,167,2014-08-29 23:59:59.999989,93.63,93.66,93.02,93.3,48993632.0,0.0,93.297585,SmaCross,167,735474.9999999999,Broker,167,9921.78,10015.08,BuySell,167,,,Trades - Net Profit/Loss,167,,
168,AAPL,168,2014-09-02 23:59:59.999989,93.81,94.43,93.5,94.03,58847275.0,0.0,94.025787,SmaCross,168,735478.9999999999,Broker,168,9921.78,10015.810000000001,BuySell,168,,,Trades - Net Profit/Loss,168,,
169,AAPL,169,2014-09-03 23:59:59.999989,93.84,93.93,89.73,90.06,137791884.0,0.0,90.05722,SmaCross,169,735479.9999999999,Broker,169,9921.78,10011.84,BuySell,169,,,Trades - Net Profit/Loss,169,,
170,AAPL,170,2014-09-04 23:59:59.999989,89.98,91.1,89.01,89.31,94172803.0,0.0,89.310822,SmaCross,170,735480.9999999999,Broker,170,9921.78,10011.09,BuySell,170,,,Trades - Net Profit/Loss,170,,
171,AAPL,171,2014-09-05 23:59:59.999989,89.93,90.47,89.48,90.08,64222904.0,0.0,90.084518,SmaCross,171,735481.9999999999,Broker,171,9921.78,10011.86,BuySell,171,,,Trades - Net Profit/Loss,171,,
172,AAPL,172,2014-09-08 23:59:59.999989,90.38,90.39,89.25,89.53,50929097.0,0.0,89.529274,SmaCross,172,735484.9999999999,Broker,172,9921.78,10011.310000000001,BuySell,172,,,Trades - Net Profit/Loss,172,,
173,AAPL,173,2014-09-09 23:59:59.999989,90.18,93.83,87.51,89.19,208571804.0,0.0,89.19249,SmaCross,173,735485.9999999999,Broker,173,9921.78,10010.970000000001,BuySell,173,,,Trades - Net Profit/Loss,173,,
174,AAPL,174,2014-09-10 23:59:59.999989,89.21,92.03,88.98,91.93,110818876.0,0.0,91.932259,SmaCross,174,735486.9999999999,Broker,174,9921.78,10013.710000000001,BuySell,174,,,Trades - Net Profit/Loss,174,,
175,AAPL,175,2014-09-11 23:59:59.999989,91.4,92.33,90.68,92.32,68503311.0,0.0,92.323639,SmaCross,175,735487.9999999999,Broker,175,9921.78,10014.1,BuySell,175,,,Trades - Net Profit/Loss,175,,
176,AAPL,176,2014-09-12 23:59:59.999989,92.12,93.02,92.01,92.53,68803212.0,0.0,92.533028,SmaCross,176,735488.9999999999,Broker,176,9921.78,10014.310000000001,BuySell,176,,,Trades - Net Profit/Loss,176,,
177,AAPL,177,2014-09-15 23:59:59.999989,93.58,93.8,92.33,92.51,67364457.0,0.0,92.505692,SmaCross,177,735491.9999999999,Broker,177,9921.78,10014.29,BuySell,177,,,Trades - Net Profit/Loss,177,,
178,AAPL,178,2014-09-16 23:59:59.999989,90.84,92.17,90.01,91.8,73507580.0,0.0,91.804832,SmaCross,178,735492.9999999999,Broker,178,9921.78,10013.58,BuySell,178,,,Trades - Net Profit/Loss,178,,
179,AAPL,179,2014-09-17 23:59:59.999989,92.18,92.66,91.56,92.46,66935992.0,0.0,92.460182,SmaCross,179,735493.9999999999,Broker,179,9921.78,10014.24,BuySell,179,,,Trades - Net Profit/Loss,179,,
180,AAPL,180,2014-09-18 23:59:59.999989,92.78,93.16,92.44,92.65,40978433.0,0.0,92.651321,SmaCross,180,735494.9999999999,Broker,180,9921.78,10014.43,BuySell,180,,,Trades - Net Profit/Loss,180,,
181,AAPL,181,2014-09-19 23:59:59.999989,93.11,93.16,91.48,91.9,77895852.0,0.0,91.895859,SmaCross,181,735495.9999999999,Broker,181,9921.78,10013.68,BuySell,181,,,Trades - Net Profit/Loss,181,,
182,AAPL,182,2014-09-22 23:59:59.999989,92.66,92.97,91.55,91.99,57995191.0,0.0,91.986862,SmaCross,182,735498.9999999999,Broker,182,9921.78,10013.77,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,AAPL,183,2014-09-23 23:59:59.999989,91.57,93.7,91.51,93.43,69655879.0,0.0,93.425018,SmaCross,183,735499.9999999999,Broker,183,9921.78,10015.210000000001,BuySell,183,,,Trades - Net Profit/Loss,183,,
184,AAPL,184,2014-09-24 23:59:59.999989,92.99,93.62,92.11,92.61,66106844.0,0.0,92.614929,SmaCross,184,735500.9999999999,Broker,184,9921.78,10014.390000000001,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,AAPL,185,2014-09-25 23:59:59.999989,91.49,91.67,88.95,89.08,109964565.0,0.0,89.083282,SmaCross,185,735501.9999999999,Broker,185,9921.78,10010.86,BuySell,185,,,Trades - Net Profit/Loss,185,,
186,AAPL,186,2014-09-26 23:59:59.999989,89.68,91.7,89.57,91.7,68522404.0,0.0,91.70472,SmaCross,186,735502.9999999999,Broker,186,9921.78,10013.480000000001,BuySell,186,,,Trades - Net Profit/Loss,186,,
187,AAPL,187,2014-09-29 23:59:59.999989,89.79,91.42,89.78,91.12,54674992.0,0.0,91.122177,SmaCross,187,735505.9999999999,Broker,187,9921.78,10012.900000000001,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,AAPL,188,2014-09-30 23:59:59.999989,91.76,92.42,91.5,91.7,60715065.0,0.0,91.70472,SmaCross,188,735506.9999999999,Broker,188,9921.78,10013.480000000001,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,AAPL,189,2014-10-01 23:59:59.999989,91.56,91.65,89.84,90.28,56570156.0,0.0,90.275642,SmaCross,189,735507.9999999999,Broker,189,9921.78,10012.060000000001,BuySell,189,,,Trades - Net Profit/Loss,189,,
190,AAPL,190,2014-10-02 23:59:59.999989,90.36,91.22,89.24,90.93,52468389.0,0.0,90.931023,SmaCross,190,735508.9999999999,Broker,190,10012.140000000001,10012.140000000001,BuySell,190,,92.58829999999999,Trades - Net Profit/Loss,190,13.959999999999994,
191,AAPL,191,2014-10-03 23:59:59.999989,90.51,91.21,90.15,90.68,47757227.0,0.0,90.676155,SmaCross,191,735509.9999999999,Broker,191,10012.140000000001,10012.140000000001,BuySell,191,,,Trades - Net Profit/Loss,191,,
192,AAPL,192,2014-10-06 23:59:59.999989,90.98,91.61,90.49,90.68,40705747.0,0.0,90.676155,SmaCross,192,735512.9999999999,Broker,192,10012.140000000001,10012.140000000001,BuySell,192,,,Trades - Net Profit/Loss,192,,
193,AAPL,193,2014-10-07 23:59:59.999989,90.5,91.13,89.87,89.88,46246175.0,0.0,89.884239,SmaCross,193,735513.9999999999,Broker,193,10012.140000000001,10012.140000000001,BuySell,193,,,Trades - Net Profit/Loss,193,,
194,AAPL,194,2014-10-08 23:59:59.999989,89.89,92.03,89.48,91.75,63066822.0,0.0,91.750206,SmaCross,194,735514.9999999999,Broker,194,10012.140000000001,10012.140000000001,BuySell,194,,,Trades - Net Profit/Loss,194,,
195,AAPL,195,2014-10-09 23:59:59.999989,92.42,93.19,91.58,91.95,85008532.0,0.0,91.950462,SmaCross,195,735515.9999999999,Broker,195,10012.140000000001,10012.140000000001,BuySell,195,,,Trades - Net Profit/Loss,195,,
196,AAPL,196,2014-10-10 23:59:59.999989,91.65,92.87,91.3,91.69,72874227.0,0.0,91.686493,SmaCross,196,735516.9999999999,Broker,196,10012.140000000001,10012.140000000001,BuySell,196,,,Trades - Net Profit/Loss,196,,
197,AAPL,197,2014-10-13 23:59:59.999989,92.23,92.64,90.85,90.85,58868598.0,0.0,90.849098,SmaCross,197,735519.9999999999,Broker,197,10012.140000000001,10012.140000000001,BuySell,197,,,Trades - Net Profit/Loss,197,,
198,AAPL,198,2014-10-14 23:59:59.999989,91.38,91.5,89.72,89.88,69970546.0,0.0,89.884239,SmaCross,198,735520.9999999999,Broker,198,10012.140000000001,10012.140000000001,BuySell,198,,,Trades - Net Profit/Loss,198,,
199,AAPL,199,2014-10-15 23:59:59.999989,89.17,90.25,86.63,88.78,110889188.0,0.0,88.782898,SmaCross,199,735521.9999999999,Broker,199,10012.140000000001,10012.140000000001,BuySell,199,,,Trades - Net Profit/Loss,199,,
200,AAPL,200,2014-10-16 23:59:59.999989,86.97,88.95,86.84,87.62,79271471.0,0.0,87.617805,SmaCross,200,735522.9999999999,Broker,200,10012.140000000001,10012.140000000001,BuySell,200,,,Trades - Net Profit/Loss,200,,
201,AAPL,201,2014-10-17 23:59:59.999989,88.75,90.11,88.12,88.9,74904614.0,0.0,88.901215,SmaCross,201,735523.9999999999,Broker,201,10012.140000000001,10012.140000000001,BuySell,201,,,Trades - Net Profit/Loss,201,,
202,AAPL,202,2014-10-20 23:59:59.999989,89.49,90.99,89.4,90.8,85163227.0,0.0,90.803581,SmaCross,202,735526.9999999999,Broker,202,10012.140000000001,10012.140000000001,BuySell,202,,,Trades - Net Profit/Loss,202,,
203,AAPL,203,2014-10-21 23:59:59.999989,93.77,93.77,92.18,93.27,103957120.0,0.0,93.270294,SmaCross,203,735527.9999999999,Broker,203,10012.140000000001,10012.140000000001,BuySell,203,,,Trades - Net Profit/Loss,203,,
204,AAPL,204,2014-10-22 23:59:59.999989,93.61,94.76,93.39,93.74,74996230.0,0.0,93.743599,SmaCross,204,735528.9999999999,Broker,204,10012.140000000001,10012.140000000001,BuySell,204,,,Trades - Net Profit/Loss,204,,
205,AAPL,205,2014-10-23 23:59:59.999989,94.74,95.62,94.33,95.42,78085156.0,0.0,95.418404,SmaCross,205,735529.9999999999,Broker,205,10012.140000000001,10012.140000000001,BuySell,205,,,Trades - Net Profit/Loss,205,,
206,AAPL,206,2014-10-24 23:59:59.999989,95.74,96.02,95.15,95.77,51695062.0,0.0,95.773392,SmaCross,206,735530.9999999999,Broker,206,10012.140000000001,10012.140000000001,BuySell,206,,,Trades - Net Profit/Loss,206,,
207,AAPL,207,2014-10-27 23:59:59.999989,95.44,96.01,95.3,95.67,37559809.0,0.0,95.673256,SmaCross,207,735533.9999999999,Broker,207,10012.140000000001,10012.140000000001,BuySell,207,,,Trades - Net Profit/Loss,207,,
208,AAPL,208,2014-10-28 23:59:59.999989,95.94,97.16,95.89,97.16,52801397.0,0.0,97.156906,SmaCross,208,735534.9999999999,Broker,208,9916.2,10013.36,BuySell,208,94.45165,,Trades - Net Profit/Loss,208,,
209,AAPL,209,2014-10-29 23:59:59.999989,97.07,97.73,96.81,97.7,57884779.0,0.0,97.703041,SmaCross,209,735535.9999999999,Broker,209,9916.2,10013.900000000001,BuySell,209,,,Trades - Net Profit/Loss,209,,
210,AAPL,210,2014-10-30 23:59:59.999989,97.36,97.71,96.39,97.38,44664790.0,0.0,97.375374,SmaCross,210,735536.9999999999,Broker,210,9916.2,10013.58,BuySell,210,,,Trades - Net Profit/Loss,210,,
211,AAPL,211,2014-10-31 23:59:59.999989,98.31,98.34,97.58,98.3,49042309.0,0.0,98.30378,SmaCross,211,735537.9999999999,Broker,211,9916.2,10014.5,BuySell,211,,,Trades - Net Profit/Loss,211,,
212,AAPL,212,2014-11-03 23:59:59.999989,98.5,100.4,98.31,99.58,57439497.0,0.0,99.57811,SmaCross,212,735540.9999999999,Broker,212,9916.2,10015.78,BuySell,212,,,Trades - Net Profit/Loss,212,,
213,AAPL,213,2014-11-04 23:59:59.999989,99.54,99.66,98.05,98.85,45675086.0,0.0,98.849945,SmaCross,213,735541.9999999999,Broker,213,9916.2,10015.050000000001,BuySell,213,,,Trades - Net Profit/Loss,213,,
214,AAPL,214,2014-11-05 23:59:59.999989,99.31,99.49,98.42,99.09,41128397.0,0.0,99.086578,SmaCross,214,735542.9999999999,Broker,214,9916.2,10015.29,BuySell,214,,,Trades - Net Profit/Loss,214,,
215,AAPL,215,2014-11-06 23:59:59.999989,99.28,99.45,98.55,99.37,38251758.0,0.0,99.369965,SmaCross,215,735543.9999999999,Broker,215,9916.2,10015.570000000002,BuySell,215,,,Trades - Net Profit/Loss,215,,
216,AAPL,216,2014-11-07 23:59:59.999989,99.42,99.94,99.23,99.65,36854853.0,0.0,99.653374,SmaCross,216,735544.9999999999,Broker,216,9916.2,10015.85,BuySell,216,,,Trades - Net Profit/Loss,216,,
217,AAPL,217,2014-11-10 23:59:59.999989,99.66,99.95,99.34,99.49,29748928.0,0.0,99.488838,SmaCross,217,735547.9999999999,Broker,217,9916.2,10015.69,BuySell,217,,,Trades - Net Profit/Loss,217,,
218,AAPL,218,2014-11-11 23:59:59.999989,99.37,100.33,99.1,100.28,30018906.0,0.0,100.284142,SmaCross,218,735548.9999999999,Broker,218,9916.2,10016.480000000001,BuySell,218,,,Trades - Net Profit/Loss,218,,
219,AAPL,219,2014-11-12 23:59:59.999989,99.99,101.87,99.98,101.7,51349913.0,0.0,101.701088,SmaCross,219,735549.9999999999,Broker,219,9916.2,10017.900000000001,BuySell,219,,,Trades - Net Profit/Loss,219,,
220,AAPL,220,2014-11-13 23:59:59.999989,102.2,103.71,102.02,103.14,65111616.0,0.0,103.136337,SmaCross,220,735550.9999999999,Broker,220,9916.2,10019.34,BuySell,220,,,Trades - Net Profit/Loss,220,,
221,AAPL,221,2014-11-14 23:59:59.999989,103.44,104.39,101.66,104.38,48200801.0,0.0,104.379631,SmaCross,221,735551.9999999999,Broker,221,9916.2,10020.58,BuySell,221,,,Trades - Net Profit/Loss,221,,
222,AAPL,222,2014-11-17 23:59:59.999989,104.46,107.21,103.58,104.21,51135820.0,0.0,104.20594,SmaCross,222,735554.9999999999,Broker,222,9916.2,10020.41,BuySell,222,,,Trades - Net Profit/Loss,222,,
223,AAPL,223,2014-11-18 23:59:59.999989,104.16,105.76,104.11,105.56,48376266.0,0.0,105.558899,SmaCross,223,735555.9999999999,Broker,223,9916.2,10021.76,BuySell,223,,,Trades - Net Profit/Loss,223,,
224,AAPL,224,2014-11-19 23:59:59.999989,105.53,105.81,104.03,104.83,45800363.0,0.0,104.827576,SmaCross,224,735556.9999999999,Broker,224,9916.2,10021.03,BuySell,224,,,Trades - Net Profit/Loss,224,,
225,AAPL,225,2014-11-20 23:59:59.999989,105.05,106.83,104.99,106.33,47469983.0,0.0,106.326782,SmaCross,225,735557.9999999999,Broker,225,9916.2,10022.53,BuySell,225,,,Trades - Net Profit/Loss,225,,
226,AAPL,226,2014-11-21 23:59:59.999989,107.42,107.48,106.07,106.47,62547963.0,0.0,106.473061,SmaCross,226,735558.9999999999,Broker,226,9916.2,10022.67,BuySell,226,,,Trades - Net Profit/Loss,226,,
227,AAPL,227,2014-11-24 23:59:59.999989,106.82,108.58,106.61,108.45,51906036.0,0.0,108.447662,SmaCross,227,735561.9999999999,Broker,227,9916.2,10024.650000000001,BuySell,227,,,Trades - Net Profit/Loss,227,,
228,AAPL,228,2014-11-25 23:59:59.999989,108.85,109.47,107.37,107.51,75303946.0,0.0,107.506065,SmaCross,228,735562.9999999999,Broker,228,9916.2,10023.710000000001,BuySell,228,,,Trades - Net Profit/Loss,228,,
229,AAPL,229,2014-11-26 23:59:59.999989,107.82,108.88,107.72,108.79,44596106.0,0.0,108.785904,SmaCross,229,735563.9999999999,Broker,229,9916.2,10024.990000000002,BuySell,229,,,Trades - Net Profit/Loss,229,,
230,AAPL,230,2014-11-28 23:59:59.999989,109.03,109.15,107.92,108.72,27144272.0,0.0,108.721893,SmaCross,230,735565.9999999999,Broker,230,9916.2,10024.92,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,AAPL,231,2014-12-01 23:59:59.999989,108.61,109.01,101.72,105.19,91683445.0,0.0,105.193222,SmaCross,231,735568.9999999999,Broker,231,9916.2,10021.390000000001,BuySell,231,,,Trades - Net Profit/Loss,231,,
