===============================================================================
Id,AMZN,len,datetime,open,high,low,close,volume,openinterest,adjclose,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1297,AMZN,1297,2019-02-27 23:59:59.999989,1628.18,1641.81,1615.1,1641.09,3148800.0,0.0,1641.089966,SmaCross,1297,737117.9999999999,Broker,1297,10952.130000000001,10952.130000000001,BuySell,1297,,,Trades - Net Profit/Loss,1297,,
1298,AMZN,1298,2019-02-28 23:59:59.999989,1635.25,1651.77,1633.83,1639.83,3025900.0,0.0,1639.829956,SmaCross,1298,737118.9999999999,Broker,1298,10952.130000000001,10952.130000000001,BuySell,1298,,,Trades - Net Profit/Loss,1298,,
1299,AMZN,1299,2019-03-01 23:59:59.999989,1655.13,1674.26,1651.0,1671.73,4974900.0,0.0,1671.72998,SmaCross,1299,737119.9999999999,Broker,1299,10952.130000000001,10952.130000000001,BuySell,1299,,,Trades - Net Profit/Loss,1299,,
1300,AMZN,1300,2019-03-04 23:59:59.999989,1685.0,1709.43,1674.36,1696.17,6167400.0,0.0,1696.170044,SmaCross,1300,737122.9999999999,Broker,1300,10952.130000000001,10952.130000000001,BuySell,1300,,,Trades - Net Profit/Loss,1300,,
1301,AMZN,1301,2019-03-05 23:59:59.999989,1702.95,1707.8,1689.01,1692.43,3681500.0,0.0,1692.430054,SmaCross,1301,737123.9999999999,Broker,1301,9249.18,10941.61,BuySell,1301,1663.6748499999999,,Trades - Net Profit/Loss,1301,,
1302,AMZN,1302,2019-03-06 23:59:59.999989,1695.97,1697.75,1668.28,1668.95,3996000.0,0.0,1668.949951,SmaCross,1302,737124.9999999999,Broker,1302,9249.18,10918.130000000001,BuySell,1302,,,Trades - Net Profit/Loss,1302,,
1303,AMZN,1303,2019-03-07 23:59:59.999989,1667.37,1669.75,1620.51,1625.95,4957000.0,0.0,1625.949951,SmaCross,1303,737125.9999999999,Broker,1303,9249.18,10875.130000000001,BuySell,1303,,,Trades - Net Profit/Loss,1303,,
1304,AMZN,1304,2019-03-08 23:59:59.999989,1604.01,1622.72,1586.57,1620.8,4667000.0,0.0,1620.800049,SmaCross,1304,737126.9999999999,Broker,1304,9249.18,10869.98,BuySell,1304,,,Trades - Net Profit/Loss,1304,,
1305,AMZN,1305,2019-03-11 23:59:59.999989,1626.12,1672.29,1626.01,1670.62,3876400.0,0.0,1670.619995,SmaCross,1305,737129.9999999999,Broker,1305,9249.18,10919.8,BuySell,1305,,,Trades - Net Profit/Loss,1305,,
1306,AMZN,1306,2019-03-12 23:59:59.999989,1669.0,1684.27,1660.98,1673.1,3614500.0,0.0,1673.099976,SmaCross,1306,737130.9999999999,Broker,1306,9249.18,10922.28,BuySell,1306,,,Trades - Net Profit/Loss,1306,,
1307,AMZN,1307,2019-03-13 23:59:59.999989,1683.0,1700.0,1679.35,1690.81,3552000.0,0.0,1690.810059,SmaCross,1307,737131.9999999999,Broker,1307,9249.18,10939.99,BuySell,1307,,,Trades - Net Profit/Loss,1307,,
1308,AMZN,1308,2019-03-14 23:59:59.999989,1691.2,1702.0,1684.34,1686.22,2946600.0,0.0,1686.219971,SmaCross,1308,737132.9999999999,Broker,1308,9249.18,10935.4,BuySell,1308,,,Trades - Net Profit/Loss,1308,,
1309,AMZN,1309,2019-03-15 23:59:59.999989,1703.0,1718.8,1693.13,1712.36,7550900.0,0.0,1712.359985,SmaCross,1309,737133.9999999999,Broker,1309,9249.18,10961.54,BuySell,1309,,,Trades - Net Profit/Loss,1309,,
1310,AMZN,1310,2019-03-18 23:59:59.999989,1712.7,1750.0,1712.63,1742.15,5429100.0,0.0,1742.150024,SmaCross,1310,737136.9999999999,Broker,1310,9249.18,10991.33,BuySell,1310,,,Trades - Net Profit/Loss,1310,,
1311,AMZN,1311,2019-03-19 23:59:59.999989,1753.51,1784.16,1753.51,1761.85,6364200.0,0.0,1761.849976,SmaCross,1311,737137.9999999999,Broker,1311,9249.18,11011.03,BuySell,1311,,,Trades - Net Profit/Loss,1311,,
1312,AMZN,1312,2019-03-20 23:59:59.999989,1769.94,1799.5,1767.03,1797.27,6265600.0,0.0,1797.27002,SmaCross,1312,737138.9999999999,Broker,1312,9249.18,11046.45,BuySell,1312,,,Trades - Net Profit/Loss,1312,,
1313,AMZN,1313,2019-03-21 23:59:59.999989,1796.26,1823.75,1787.28,1819.26,5767800.0,0.0,1819.26001,SmaCross,1313,737139.9999999999,Broker,1313,9249.18,11068.44,BuySell,1313,,,Trades - Net Profit/Loss,1313,,
1314,AMZN,1314,2019-03-22 23:59:59.999989,1810.17,1818.98,1763.11,1764.77,6363000.0,0.0,1764.77002,SmaCross,1314,737140.9999999999,Broker,1314,9249.18,11013.95,BuySell,1314,,,Trades - Net Profit/Loss,1314,,
1315,AMZN,1315,2019-03-25 23:59:59.999989,1757.79,1782.68,1747.5,1774.26,5103800.0,0.0,1774.26001,SmaCross,1315,737143.9999999999,Broker,1315,9249.18,11023.44,BuySell,1315,,,Trades - Net Profit/Loss,1315,,
1316,AMZN,1316,2019-03-26 23:59:59.999989,1793.0,1805.77,1773.36,1783.76,4865900.0,0.0,1783.76001,SmaCross,1316,737144.9999999999,Broker,1316,9249.18,11032.94,BuySell,1316,,,Trades - Net Profit/Loss,1316,,
1317,AMZN,1317,2019-03-27 23:59:59.999989,1784.13,1787.5,1745.68,1765.7,4324800.0,0.0,1765.699951,SmaCross,1317,737145.9999999999,Broker,1317,9249.18,11014.880000000001,BuySell,1317,,,Trades - Net Profit/Loss,1317,,
1318,AMZN,1318,2019-03-28 23:59:59.999989,1770.0,1777.93,1753.47,1773.42,3043000.0,0.0,1773.420044,SmaCross,1318,737146.9999999999,Broker,1318,9249.18,11022.6,BuySell,1318,,,Trades - Net Profit/Loss,1318,,
1319,AMZN,1319,2019-03-29 23:59:59.999989,1786.58,1792.86,1776.63,1780.75,3320800.0,0.0,1780.75,SmaCross,1319,737147.9999999999,Broker,1319,9249.18,11029.93,BuySell,1319,,,Trades - Net Profit/Loss,1319,,
1320,AMZN,1320,2019-04-01 23:59:59.999989,1800.11,1815.67,1798.73,1814.19,4238800.0,0.0,1814.189941,SmaCross,1320,737150.9999999999,Broker,1320,9249.18,11063.37,BuySell,1320,,,Trades - Net Profit/Loss,1320,,
1321,AMZN,1321,2019-04-02 23:59:59.999989,1811.02,1820.0,1805.12,1813.98,3448100.0,0.0,1813.97998,SmaCross,1321,737151.9999999999,Broker,1321,9249.18,11063.16,BuySell,1321,,,Trades - Net Profit/Loss,1321,,
1322,AMZN,1322,2019-04-03 23:59:59.999989,1826.72,1830.0,1809.62,1820.7,3980600.0,0.0,1820.699951,SmaCross,1322,737152.9999999999,Broker,1322,9249.18,11069.880000000001,BuySell,1322,,,Trades - Net Profit/Loss,1322,,
1323,AMZN,1323,2019-04-04 23:59:59.999989,1820.65,1828.75,1804.2,1818.86,3623900.0,0.0,1818.859985,SmaCross,1323,737153.9999999999,Broker,1323,9249.18,11068.04,BuySell,1323,,,Trades - Net Profit/Loss,1323,,
1324,AMZN,1324,2019-04-05 23:59:59.999989,1829.0,1838.58,1825.19,1837.28,3640500.0,0.0,1837.280029,SmaCross,1324,737154.9999999999,Broker,1324,9249.18,11086.460000000001,BuySell,1324,,,Trades - Net Profit/Loss,1324,,
1325,AMZN,1325,2019-04-08 23:59:59.999989,1833.23,1850.2,1825.11,1849.86,3752800.0,0.0,1849.859985,SmaCross,1325,737157.9999999999,Broker,1325,9249.18,11099.04,BuySell,1325,,,Trades - Net Profit/Loss,1325,,
1326,AMZN,1326,2019-04-09 23:59:59.999989,1845.49,1853.09,1831.78,1835.84,3714400.0,0.0,1835.839966,SmaCross,1326,737158.9999999999,Broker,1326,9249.18,11085.02,BuySell,1326,,,Trades - Net Profit/Loss,1326,,
1327,AMZN,1327,2019-04-10 23:59:59.999989,1841.0,1848.0,1828.81,1847.33,2964000.0,0.0,1847.329956,SmaCross,1327,737159.9999999999,Broker,1327,9249.18,11096.51,BuySell,1327,,,Trades - Net Profit/Loss,1327,,
1328,AMZN,1328,2019-04-11 23:59:59.999989,1848.7,1849.95,1840.31,1844.07,2654800.0,0.0,1844.069946,SmaCross,1328,737160.9999999999,Broker,1328,9249.18,11093.25,BuySell,1328,,,Trades - Net Profit/Loss,1328,,
1329,AMZN,1329,2019-04-12 23:59:59.999989,1848.4,1851.5,1841.3,1843.06,3114400.0,0.0,1843.060059,SmaCross,1329,737161.9999999999,Broker,1329,9249.18,11092.24,BuySell,1329,,,Trades - Net Profit/Loss,1329,,
1330,AMZN,1330,2019-04-15 23:59:59.999989,1842.0,1846.85,1818.9,1844.87,3724400.0,0.0,1844.869995,SmaCross,1330,737164.9999999999,Broker,1330,9249.18,11094.05,BuySell,1330,,,Trades - Net Profit/Loss,1330,,
1331,AMZN,1331,2019-04-16 23:59:59.999989,1851.35,1869.77,1848.0,1863.04,3044600.0,0.0,1863.040039,SmaCross,1331,737165.9999999999,Broker,1331,9249.18,11112.220000000001,BuySell,1331,,,Trades - Net Profit/Loss,1331,,
1332,AMZN,1332,2019-04-17 23:59:59.999989,1872.99,1876.47,1860.44,1864.82,2893500.0,0.0,1864.819946,SmaCross,1332,737166.9999999999,Broker,1332,9249.18,11114.0,BuySell,1332,,,Trades - Net Profit/Loss,1332,,
1333,AMZN,1333,2019-04-18 23:59:59.999989,1868.79,1870.82,1859.48,1861.69,2749900.0,0.0,1861.689941,SmaCross,1333,737167.9999999999,Broker,1333,9249.18,11110.87,BuySell,1333,,,Trades - Net Profit/Loss,1333,,
1334,AMZN,1334,2019-04-22 23:59:59.999989,1855.4,1888.42,1845.64,1887.31,3373800.0,0.0,1887.310059,SmaCross,1334,737171.9999999999,Broker,1334,9249.18,11136.49,BuySell,1334,,,Trades - Net Profit/Loss,1334,,
1335,AMZN,1335,2019-04-23 23:59:59.999989,1891.2,1929.26,1889.58,1923.77,4640400.0,0.0,1923.77002,SmaCross,1335,737172.9999999999,Broker,1335,9249.18,11172.95,BuySell,1335,,,Trades - Net Profit/Loss,1335,,
1336,AMZN,1336,2019-04-24 23:59:59.999989,1925.0,1929.69,1898.16,1901.75,3675800.0,0.0,1901.75,SmaCross,1336,737173.9999999999,Broker,1336,9249.18,11150.93,BuySell,1336,,,Trades - Net Profit/Loss,1336,,
1337,AMZN,1337,2019-04-25 23:59:59.999989,1917.0,1922.45,1900.31,1902.25,6099100.0,0.0,1902.25,SmaCross,1337,737174.9999999999,Broker,1337,9249.18,11151.43,BuySell,1337,,,Trades - Net Profit/Loss,1337,,
1338,AMZN,1338,2019-04-26 23:59:59.999989,1929.0,1951.0,1898.0,1950.63,8432600.0,0.0,1950.630005,SmaCross,1338,737175.9999999999,Broker,1338,9249.18,11199.810000000001,BuySell,1338,,,Trades - Net Profit/Loss,1338,,
1339,AMZN,1339,2019-04-29 23:59:59.999989,1949.0,1956.34,1934.09,1938.43,4021300.0,0.0,1938.430054,SmaCross,1339,737178.9999999999,Broker,1339,9249.18,11187.61,BuySell,1339,,,Trades - Net Profit/Loss,1339,,
1340,AMZN,1340,2019-04-30 23:59:59.999989,1930.1,1935.71,1906.95,1926.52,3506000.0,0.0,1926.52002,SmaCross,1340,737179.9999999999,Broker,1340,9249.18,11175.7,BuySell,1340,,,Trades - Net Profit/Loss,1340,,
1341,AMZN,1341,2019-05-01 23:59:59.999989,1933.09,1943.64,1910.55,1911.52,3117000.0,0.0,1911.52002,SmaCross,1341,737180.9999999999,Broker,1341,9249.18,11160.7,BuySell,1341,,,Trades - Net Profit/Loss,1341,,
1342,AMZN,1342,2019-05-02 23:59:59.999989,1913.33,1921.55,1881.87,1900.82,3962900.0,0.0,1900.819946,SmaCross,1342,737181.9999999999,Broker,1342,9249.18,11150.0,BuySell,1342,,,Trades - Net Profit/Loss,1342,,
1343,AMZN,1343,2019-05-03 23:59:59.999989,1949.0,1964.4,1936.0,1962.46,6381600.0,0.0,1962.459961,SmaCross,1343,737182.9999999999,Broker,1343,9249.18,11211.64,BuySell,1343,,,Trades - Net Profit/Loss,1343,,
1344,AMZN,1344,2019-05-06 23:59:59.999989,1917.98,1959.0,1910.5,1950.55,5417800.0,0.0,1950.550049,SmaCross,1344,737185.9999999999,Broker,1344,9249.18,11199.73,BuySell,1344,,,Trades - Net Profit/Loss,1344,,
1345,AMZN,1345,2019-05-07 23:59:59.999989,1939.99,1949.1,1903.38,1921.0,5902100.0,0.0,1921.0,SmaCross,1345,737186.9999999999,Broker,1345,9249.18,11170.18,BuySell,1345,,,Trades - Net Profit/Loss,1345,,
1346,AMZN,1346,2019-05-08 23:59:59.999989,1918.87,1935.37,1910.0,1917.77,4078600.0,0.0,1917.77002,SmaCross,1346,737187.9999999999,Broker,1346,9249.18,11166.95,BuySell,1346,,,Trades - Net Profit/Loss,1346,,
1347,AMZN,1347,2019-05-09 23:59:59.999989,1900.0,1909.4,1876.0,1899.87,5308300.0,0.0,1899.869995,SmaCross,1347,737188.9999999999,Broker,1347,9249.18,11149.05,BuySell,1347,,,Trades - Net Profit/Loss,1347,,
1348,AMZN,1348,2019-05-10 23:59:59.999989,1898.0,1903.79,1856.0,1889.98,5718000.0,0.0,1889.97998,SmaCross,1348,737189.9999999999,Broker,1348,9249.18,11139.16,BuySell,1348,,,Trades - Net Profit/Loss,1348,,
1349,AMZN,1349,2019-05-13 23:59:59.999989,1836.56,1846.54,1818.0,1822.68,5783400.0,0.0,1822.680054,SmaCross,1349,737192.9999999999,Broker,1349,9249.18,11071.86,BuySell,1349,,,Trades - Net Profit/Loss,1349,,
1350,AMZN,1350,2019-05-14 23:59:59.999989,1839.5,1852.44,1815.75,1840.12,4629100.0,0.0,1840.119995,SmaCross,1350,737193.9999999999,Broker,1350,9249.18,11089.3,BuySell,1350,,,Trades - Net Profit/Loss,1350,,
1351,AMZN,1351,2019-05-15 23:59:59.999989,1827.95,1874.43,1823.0,1871.15,4692600.0,0.0,1871.150024,SmaCross,1351,737194.9999999999,Broker,1351,9249.18,11120.33,BuySell,1351,,,Trades - Net Profit/Loss,1351,,
1352,AMZN,1352,2019-05-16 23:59:59.999989,1885.94,1917.51,1882.29,1907.57,4707800.0,0.0,1907.569946,SmaCross,1352,737195.9999999999,Broker,1352,9249.18,11156.75,BuySell,1352,,,Trades - Net Profit/Loss,1352,,
1353,AMZN,1353,2019-05-17 23:59:59.999989,1893.05,1910.53,1867.33,1869.0,4736600.0,0.0,1869.0,SmaCross,1353,737196.9999999999,Broker,1353,9249.18,11118.18,BuySell,1353,,,Trades - Net Profit/Loss,1353,,
1354,AMZN,1354,2019-05-20 23:59:59.999989,1852.69,1867.78,1835.54,1858.97,3798200.0,0.0,1858.969971,SmaCross,1354,737199.9999999999,Broker,1354,9249.18,11108.15,BuySell,1354,,,Trades - Net Profit/Loss,1354,,
1355,AMZN,1355,2019-05-21 23:59:59.999989,1874.79,1879.0,1846.0,1857.52,4005100.0,0.0,1857.52002,SmaCross,1355,737200.9999999999,Broker,1355,11123.970000000001,11123.970000000001,BuySell,1355,,1907.1849999999997,Trades - Net Profit/Loss,1355,171.83999999999992,
1356,AMZN,1356,2019-05-22 23:59:59.999989,1851.78,1871.49,1851.0,1859.68,2936600.0,0.0,1859.680054,SmaCross,1356,737201.9999999999,Broker,1356,11123.970000000001,11123.970000000001,BuySell,1356,,,Trades - Net Profit/Loss,1356,,
1357,AMZN,1357,2019-05-23 23:59:59.999989,1836.59,1844.0,1804.2,1815.48,4424300.0,0.0,1815.47998,SmaCross,1357,737202.9999999999,Broker,1357,11123.970000000001,11123.970000000001,BuySell,1357,,,Trades - Net Profit/Loss,1357,,
1358,AMZN,1358,2019-05-24 23:59:59.999989,1835.89,1841.76,1817.85,1823.28,3369700.0,0.0,1823.280029,SmaCross,1358,737203.9999999999,Broker,1358,11123.970000000001,11123.970000000001,BuySell,1358,,,Trades - Net Profit/Loss,1358,,
1359,AMZN,1359,2019-05-28 23:59:59.999989,1832.75,1849.27,1827.35,1836.43,3200000.0,0.0,1836.430054,SmaCross,1359,737207.9999999999,Broker,1359,11123.970000000001,11123.970000000001,BuySell,1359,,,Trades - Net Profit/Loss,1359,,
1360,AMZN,1360,2019-05-29 23:59:59.999989,1823.12,1830.0,1807.53,1819.19,4279000.0,0.0,1819.189941,SmaCross,1360,737208.9999999999,Broker,1360,11123.970000000001,11123.970000000001,BuySell,1360,,,Trades - Net Profit/Loss,1360,,
1361,AMZN,1361,2019-05-30 23:59:59.999989,1825.49,1829.47,1807.83,1816.32,3146900.0,0.0,1816.319946,SmaCross,1361,737209.9999999999,Broker,1361,11123.970000000001,11123.970000000001,BuySell,1361,,,Trades - Net Profit/Loss,1361,,
1362,AMZN,1362,2019-05-31 23:59:59.999989,1790.01,1795.59,1772.7,1775.07,4618800.0,0.0,1775.069946,SmaCross,1362,737210.9999999999,Broker,1362,11123.970000000001,11123.970000000001,BuySell,1362,,,Trades - Net Profit/Loss,1362,,
1363,AMZN,1363,2019-06-03 23:59:59.999989,1760.01,1766.29,1672.0,1692.69,9098700.0,0.0,1692.689941,SmaCross,1363,737213.9999999999,Broker,1363,11123.970000000001,11123.970000000001,BuySell,1363,,,Trades - Net Profit/Loss,1363,,
1364,AMZN,1364,2019-06-04 23:59:59.999989,1699.24,1730.82,1680.89,1729.56,5679100.0,0.0,1729.560059,SmaCross,1364,737214.9999999999,Broker,1364,11123.970000000001,11123.970000000001,BuySell,1364,,,Trades - Net Profit/Loss,1364,,
1365,AMZN,1365,2019-06-05 23:59:59.999989,1749.6,1752.0,1715.25,1738.5,4239800.0,0.0,1738.5,SmaCross,1365,737215.9999999999,Broker,1365,11123.970000000001,11123.970000000001,BuySell,1365,,,Trades - Net Profit/Loss,1365,,
1366,AMZN,1366,2019-06-06 23:59:59.999989,1737.71,1760.0,1726.13,1754.36,3689300.0,0.0,1754.359985,SmaCross,1366,737216.9999999999,Broker,1366,11123.970000000001,11123.970000000001,BuySell,1366,,,Trades - Net Profit/Loss,1366,,
1367,AMZN,1367,2019-06-07 23:59:59.999989,1763.7,1806.25,1759.49,1804.03,4808200.0,0.0,1804.030029,SmaCross,1367,737217.9999999999,Broker,1367,11123.970000000001,11123.970000000001,BuySell,1367,,,Trades - Net Profit/Loss,1367,,
1368,AMZN,1368,2019-06-10 23:59:59.999989,1822.0,1884.87,1818.0,1860.63,5371000.0,0.0,1860.630005,SmaCross,1368,737220.9999999999,Broker,1368,11123.970000000001,11123.970000000001,BuySell,1368,,,Trades - Net Profit/Loss,1368,,
1369,AMZN,1369,2019-06-11 23:59:59.999989,1883.25,1893.7,1858.0,1863.7,4042700.0,0.0,1863.699951,SmaCross,1369,737221.9999999999,Broker,1369,11123.970000000001,11123.970000000001,BuySell,1369,,,Trades - Net Profit/Loss,1369,,
1370,AMZN,1370,2019-06-12 23:59:59.999989,1853.98,1865.0,1844.38,1855.32,2674500.0,0.0,1855.319946,SmaCross,1370,737222.9999999999,Broker,1370,11123.970000000001,11123.970000000001,BuySell,1370,,,Trades - Net Profit/Loss,1370,,
1371,AMZN,1371,2019-06-13 23:59:59.999989,1866.72,1883.09,1862.22,1870.3,2795800.0,0.0,1870.300049,SmaCross,1371,737223.9999999999,Broker,1371,11123.970000000001,11123.970000000001,BuySell,1371,,,Trades - Net Profit/Loss,1371,,
1372,AMZN,1372,2019-06-14 23:59:59.999989,1864.0,1876.0,1859.0,1869.67,2851200.0,0.0,1869.670044,SmaCross,1372,737224.9999999999,Broker,1372,11123.970000000001,11123.970000000001,BuySell,1372,,,Trades - Net Profit/Loss,1372,,
1373,AMZN,1373,2019-06-17 23:59:59.999989,1876.5,1895.69,1875.45,1886.03,2634300.0,0.0,1886.030029,SmaCross,1373,737227.9999999999,Broker,1373,11123.970000000001,11123.970000000001,BuySell,1373,,,Trades - Net Profit/Loss,1373,,
1374,AMZN,1374,2019-06-18 23:59:59.999989,1901.35,1921.67,1899.79,1901.37,3895700.0,0.0,1901.369995,SmaCross,1374,737228.9999999999,Broker,1374,11123.970000000001,11123.970000000001,BuySell,1374,,,Trades - Net Profit/Loss,1374,,
1375,AMZN,1375,2019-06-19 23:59:59.999989,1907.84,1919.58,1892.47,1908.79,2895300.0,0.0,1908.790039,SmaCross,1375,737229.9999999999,Broker,1375,11123.970000000001,11123.970000000001,BuySell,1375,,,Trades - Net Profit/Loss,1375,,
1376,AMZN,1376,2019-06-20 23:59:59.999989,1933.33,1935.2,1905.8,1918.19,3217200.0,0.0,1918.189941,SmaCross,1376,737230.9999999999,Broker,1376,9190.640000000001,11108.830000000002,BuySell,1376,1877.213,,Trades - Net Profit/Loss,1376,,
1377,AMZN,1377,2019-06-21 23:59:59.999989,1916.1,1925.95,1907.58,1911.3,3933600.0,0.0,1911.300049,SmaCross,1377,737231.9999999999,Broker,1377,9190.640000000001,11101.94,BuySell,1377,,,Trades - Net Profit/Loss,1377,,
1378,AMZN,1378,2019-06-24 23:59:59.999989,1912.66,1916.86,1901.3,1913.9,2283000.0,0.0,1913.900024,SmaCross,1378,737234.9999999999,Broker,1378,9190.640000000001,11104.54,BuySell,1378,,,Trades - Net Profit/Loss,1378,,
1379,AMZN,1379,2019-06-25 23:59:59.999989,1911.84,1916.39,1872.42,1878.27,3012300.0,0.0,1878.27002,SmaCross,1379,737235.9999999999,Broker,1379,9190.640000000001,11068.910000000002,BuySell,1379,,,Trades - Net Profit/Loss,1379,,
1380,AMZN,1380,2019-06-26 23:59:59.999989,1892.48,1903.8,1887.32,1897.83,2441900.0,0.0,1897.829956,SmaCross,1380,737236.9999999999,Broker,1380,9190.640000000001,11088.470000000001,BuySell,1380,,,Trades - Net Profit/Loss,1380,,
1381,AMZN,1381,2019-06-27 23:59:59.999989,1902.0,1911.24,1898.04,1904.28,2141700.0,0.0,1904.280029,SmaCross,1381,737237.9999999999,Broker,1381,9190.640000000001,11094.920000000002,BuySell,1381,,,Trades - Net Profit/Loss,1381,,
1382,AMZN,1382,2019-06-28 23:59:59.999989,1909.1,1912.94,1884.0,1893.63,3037400.0,0.0,1893.630005,SmaCross,1382,737238.9999999999,Broker,1382,9190.640000000001,11084.27,BuySell,1382,,,Trades - Net Profit/Loss,1382,,
1383,AMZN,1383,2019-07-01 23:59:59.999989,1922.98,1929.82,1914.66,1922.19,3203300.0,0.0,1922.189941,SmaCross,1383,737241.9999999999,Broker,1383,9190.640000000001,11112.830000000002,BuySell,1383,,,Trades - Net Profit/Loss,1383,,
1384,AMZN,1384,2019-07-02 23:59:59.999989,1919.38,1934.79,1906.63,1934.31,2645900.0,0.0,1934.310059,SmaCross,1384,737242.9999999999,Broker,1384,9190.640000000001,11124.95,BuySell,1384,,,Trades - Net Profit/Loss,1384,,
1385,AMZN,1385,2019-07-03 23:59:59.999989,1935.89,1941.59,1930.5,1939.0,1690300.0,0.0,1939.0,SmaCross,1385,737243.9999999999,Broker,1385,9190.640000000001,11129.640000000001,BuySell,1385,,,Trades - Net Profit/Loss,1385,,
1386,AMZN,1386,2019-07-05 23:59:59.999989,1928.6,1945.9,1925.3,1942.91,2628400.0,0.0,1942.910034,SmaCross,1386,737245.9999999999,Broker,1386,9190.640000000001,11133.550000000001,BuySell,1386,,,Trades - Net Profit/Loss,1386,,
1387,AMZN,1387,2019-07-08 23:59:59.999989,1934.12,1956.0,1928.25,1952.32,2883400.0,0.0,1952.319946,SmaCross,1387,737248.9999999999,Broker,1387,9190.640000000001,11142.960000000001,BuySell,1387,,,Trades - Net Profit/Loss,1387,,
1388,AMZN,1388,2019-07-09 23:59:59.999989,1947.8,1990.01,1943.48,1988.3,4345700.0,0.0,1988.300049,SmaCross,1388,737249.9999999999,Broker,1388,9190.640000000001,11178.94,BuySell,1388,,,Trades - Net Profit/Loss,1388,,
1389,AMZN,1389,2019-07-10 23:59:59.999989,1996.51,2024.94,1995.4,2017.41,4931900.0,0.0,2017.410034,SmaCross,1389,737250.9999999999,Broker,1389,9190.640000000001,11208.050000000001,BuySell,1389,,,Trades - Net Profit/Loss,1389,,
1390,AMZN,1390,2019-07-11 23:59:59.999989,2025.62,2035.8,1995.3,2001.07,4317800.0,0.0,2001.069946,SmaCross,1390,737251.9999999999,Broker,1390,9190.640000000001,11191.710000000001,BuySell,1390,,,Trades - Net Profit/Loss,1390,,
1391,AMZN,1391,2019-07-12 23:59:59.999989,2008.27,2017.0,2003.87,2011.0,2509300.0,0.0,2011.0,SmaCross,1391,737252.9999999999,Broker,1391,9190.640000000001,11201.640000000001,BuySell,1391,,,Trades - Net Profit/Loss,1391,,
1392,AMZN,1392,2019-07-15 23:59:59.999989,2021.4,2022.9,2001.55,2020.99,2981300.0,0.0,2020.98999,SmaCross,1392,737255.9999999999,Broker,1392,9190.640000000001,11211.630000000001,BuySell,1392,,,Trades - Net Profit/Loss,1392,,
1393,AMZN,1393,2019-07-16 23:59:59.999989,2010.58,2026.32,2001.22,2009.9,2618200.0,0.0,2009.900024,SmaCross,1393,737256.9999999999,Broker,1393,9190.640000000001,11200.54,BuySell,1393,,,Trades - Net Profit/Loss,1393,,
1394,AMZN,1394,2019-07-17 23:59:59.999989,2007.05,2012.0,1992.03,1992.03,2558800.0,0.0,1992.030029,SmaCross,1394,737257.9999999999,Broker,1394,9190.640000000001,11182.670000000002,BuySell,1394,,,Trades - Net Profit/Loss,1394,,
1395,AMZN,1395,2019-07-18 23:59:59.999989,1980.01,1987.5,1951.55,1977.9,3504300.0,0.0,1977.900024,SmaCross,1395,737258.9999999999,Broker,1395,9190.640000000001,11168.54,BuySell,1395,,,Trades - Net Profit/Loss,1395,,
1396,AMZN,1396,2019-07-19 23:59:59.999989,1991.21,1996.0,1962.23,1964.52,3185600.0,0.0,1964.52002,SmaCross,1396,737259.9999999999,Broker,1396,9190.640000000001,11155.160000000002,BuySell,1396,,,Trades - Net Profit/Loss,1396,,
1397,AMZN,1397,2019-07-22 23:59:59.999989,1971.14,1989.0,1958.26,1985.63,2900000.0,0.0,1985.630005,SmaCross,1397,737262.9999999999,Broker,1397,9190.640000000001,11176.27,BuySell,1397,,,Trades - Net Profit/Loss,1397,,
1398,AMZN,1398,2019-07-23 23:59:59.999989,1995.99,1997.79,1973.13,1994.49,2703500.0,0.0,1994.48999,SmaCross,1398,737263.9999999999,Broker,1398,9190.640000000001,11185.130000000001,BuySell,1398,,,Trades - Net Profit/Loss,1398,,
1399,AMZN,1399,2019-07-24 23:59:59.999989,1969.3,2001.3,1965.87,2000.81,2631300.0,0.0,2000.810059,SmaCross,1399,737264.9999999999,Broker,1399,9190.640000000001,11191.45,BuySell,1399,,,Trades - Net Profit/Loss,1399,,
1400,AMZN,1400,2019-07-25 23:59:59.999989,2001.0,2001.2,1972.72,1973.82,4136500.0,0.0,1973.819946,SmaCross,1400,737265.9999999999,Broker,1400,9190.640000000001,11164.460000000001,BuySell,1400,,,Trades - Net Profit/Loss,1400,,
1401,AMZN,1401,2019-07-26 23:59:59.999989,1942.0,1950.9,1924.51,1943.05,4927100.0,0.0,1943.050049,SmaCross,1401,737266.9999999999,Broker,1401,9190.640000000001,11133.69,BuySell,1401,,,Trades - Net Profit/Loss,1401,,
1402,AMZN,1402,2019-07-29 23:59:59.999989,1930.0,1932.23,1890.54,1912.45,4493200.0,0.0,1912.449951,SmaCross,1402,737269.9999999999,Broker,1402,9190.640000000001,11103.090000000002,BuySell,1402,,,Trades - Net Profit/Loss,1402,,
1403,AMZN,1403,2019-07-30 23:59:59.999989,1891.12,1909.89,1883.48,1898.53,2910900.0,0.0,1898.530029,SmaCross,1403,737270.9999999999,Broker,1403,9190.640000000001,11089.170000000002,BuySell,1403,,,Trades - Net Profit/Loss,1403,,
